"","actual_t+1","arima_predicted_t+1","arfima_predicted_t+1","actual_t+2","arima_predicted_t+2","arfima_predicted_t+2","actual_t+3","arima_predicted_t+3","arfima_predicted_t+3","actual_t+4","arima_predicted_t+4","arfima_predicted_t+4","actual_t+5","arima_predicted_t+5","arfima_predicted_t+5","actual_t+6","arima_predicted_t+6","arfima_predicted_t+6","actual_t+7","arima_predicted_t+7","arfima_predicted_t+7","actual_t+8","arima_predicted_t+8","arfima_predicted_t+8","actual_t+9","arima_predicted_t+9","arfima_predicted_t+9","actual_t+10","arima_predicted_t+10","arfima_predicted_t+10","actual_t+11","arima_predicted_t+11","arfima_predicted_t+11","actual_t+12","arima_predicted_t+12","arfima_predicted_t+12","actual_t+13","arima_predicted_t+13","arfima_predicted_t+13","actual_t+14","arima_predicted_t+14","arfima_predicted_t+14"
"37",0.77993,0.78221,0.781962665784544,0.78334,0.78221,0.781710862289295,0.78484,0.78221,0.781458973466776,0.7875,0.78221,0.781208515507805,0.7875,0.78221,0.780960140628701,0.78736,0.78221,0.780714165886963,0.78723,0.78221,0.780470756181247,0.791,0.78221,0.780229999375507,0.78771,0.78221,0.779991941039791,0.78697,0.78221,0.779756602007403,0.78861,0.78221,0.779523987885675,0.79226,0.78221,0.779294094506445,0.79279,0.78221,0.779066911200211,0.79422,0.78221,0.778842422843876
"38",0.78334,0.77993,0.779670377093698,0.78484,0.77993,0.779427808838974,0.7875,0.77993,0.779192322471722,0.7875,0.77993,0.778961631311014,0.78736,0.77993,0.77873486105331,0.78723,0.77993,0.77851157550303,0.791,0.77993,0.778291517024454,0.78771,0.77993,0.778074514614274,0.78697,0.77993,0.777860444720239,0.78861,0.77993,0.777649212184923,0.79226,0.77993,0.777440740014691,0.79279,0.77993,0.777234963451692,0.79422,0.77993,0.777031826326708,0.79886,0.77993,0.776831278705023
"39",0.78484,0.78334,0.783112253433326,0.7875,0.78334,0.782860567534144,0.7875,0.78334,0.782603450143788,0.78736,0.78334,0.782345343560618,0.78723,0.78334,0.782087966114403,0.791,0.78334,0.781832146992824,0.78771,0.78334,0.781578339796887,0.78697,0.78334,0.781326812469871,0.78861,0.78334,0.781077730847333,0.79226,0.78334,0.780831200079163,0.79279,0.78334,0.780587287052566,0.79422,0.78334,0.780346033380063,0.79886,0.78334,0.780107463339407,0.79387,0.78334,0.779871588946698
"40",0.7875,0.78484,0.784595408402738,0.7875,0.78484,0.784330771030442,0.78736,0.78484,0.78406032261464,0.78723,0.78484,0.783788287119804,0.791,0.78484,0.783516509616325,0.78771,0.78484,0.783245956314968,0.78697,0.78484,0.782977189820452,0.78861,0.78484,0.782710560683819,0.79226,0.78484,0.782446297206068,0.79279,0.78484,0.78218455222228,0.79422,0.78484,0.781925429463236,0.79886,0.78484,0.781668999343601,0.79387,0.78484,0.781415308892295,0.78569,0.78484,0.781164388255553
"41",0.7875,0.7875,0.787247106248515,0.78736,0.7875,0.786963812830193,0.78723,0.7875,0.786670819502989,0.791,0.7875,0.786374187996391,0.78771,0.7875,0.786076594509896,0.78697,0.7875,0.785779464666135,0.78861,0.7875,0.785483645171902,0.79226,0.7875,0.785189675382663,0.79279,0.7875,0.784897915522497,0.79422,0.7875,0.784608614056649,0.79886,0.7875,0.784321945996911,0.79387,0.7875,0.784038036048005,0.78569,0.7875,0.783756973291029,0.79101,0.7875,0.783478820876989
"42",0.78736,0.7875,0.787217980771728,0.78723,0.7875,0.786924124114166,0.791,0.7875,0.786625922256664,0.78771,0.7875,0.786326417457646,0.78697,0.7875,0.786027183775194,0.78861,0.7875,0.785729142828928,0.79226,0.7875,0.785432877045525,0.79279,0.7875,0.785138773656885,0.79422,0.7875,0.784847099141213,0.79886,0.7875,0.784558041087703,0.79387,0.7875,0.784271733296943,0.78569,0.7875,0.783988271611079,0.79101,0.7875,0.783707724317051,0.79103,0.7875,0.783430139221571
"43",0.78723,0.78736,0.787066979404174,0.791,0.78736,0.786768414720334,0.78771,0.78736,0.786468149906222,0.78697,0.78736,0.786167964029697,0.78861,0.78736,0.785868861804327,0.79226,0.78736,0.785571467582086,0.79279,0.78736,0.785276192697581,0.79422,0.78736,0.784983318743624,0.79886,0.78736,0.784693043392509,0.79387,0.78736,0.784405507488195,0.78569,0.78736,0.784120811969678,0.79101,0.78736,0.783839028915629,0.79103,0.78736,0.783560209016242,0.79013,0.78736,0.783284386782794
"44",0.791,0.78723,0.786932350379423,0.78771,0.78723,0.786631624835752,0.78697,0.78723,0.786330522808933,0.78861,0.78723,0.786030284341002,0.79226,0.78723,0.785731629160134,0.79279,0.78723,0.785435016721397,0.79422,0.78723,0.785140756280937,0.79886,0.78723,0.784849062857652,0.79387,0.78723,0.784560088866691,0.78569,0.78723,0.784273943328943,0.79101,0.78723,0.783990704170438,0.79103,0.78723,0.783710426430417,0.79013,0.78723,0.783433147926449,0.78971,0.78723,0.783158893275717
"45",0.78771,0.791,0.790715472074483,0.78697,0.791,0.790396137434706,0.78861,0.791,0.790066312513111,0.79226,0.791,0.789732621151709,0.79279,0.791,0.789397916839615,0.79422,0.791,0.789063717073591,0.79886,0.791,0.788730931524156,0.79387,0.791,0.788400148120798,0.78569,0.791,0.788071766259261,0.79101,0.791,0.787746066510207,0.79103,0.791,0.787423250349491,0.79013,0.791,0.78710346432604,0.78971,0.791,0.786786815537047,0.78988,0.791,0.786473381956506
"46",0.78697,0.78771,0.787379341811625,0.78861,0.78771,0.787063558329481,0.79226,0.78771,0.786752274442145,0.79279,0.78771,0.786443991504268,0.79422,0.78771,0.786138461488475,0.79886,0.78771,0.785835702750456,0.79387,0.78771,0.785535790669091,0.78569,0.78771,0.785238803250941,0.79101,0.78771,0.78494480676846,0.79103,0.78771,0.784653853143222,0.79013,0.78771,0.784365980857603,0.78971,0.78771,0.784081216776914,0.78988,0.78771,0.78379957802494,0.7891,0.78771,0.783521073651597
